SESSION,ROOM,S_ORDER,FIRST_NAME,LAST_NAME,FULL_NAME,START,TYPE,MS_TITLE,WEEKDAY,START_STR,END_STR,SESSION_ORDER,TYPE_ORDER,TITLE,ABSTRACT
S7,SC0012,3,Izuho,Matsuzaki,Izuho Matsuzaki,2025-06-25 10:30:00,MS35,"Preserver Problems, II",Wednesday,11:30,12:00,107,35,,
S7,SC0014,1,Raymond Nung-Sing,Sze,Raymond Nung-Sing Sze,2025-06-25 10:30:00,MS8,Tensor and quantum information science,Wednesday,10:30,11:00,107,8,"Characterizing high Schmidt number witnesses in arbitrary dimensions system
","In this talk, we will present an efficient analytical tool for characterizing high Schmidt number witnesses for bipartite quantum states in arbitrary dimensions.
Our methods not only offer viable mathematical methods for constructing high-dimensional Schmidt number witnesses in theory but also simplify the quantification of entanglement and dimensionality.
Most notably, we develop high-dimensional Schmidt number witnesses within arbitrary-dimensional systems, with our Schmidt witness coefficients relying solely on the operator Schmidt coefficient. 
"
S7,SC0014,2,Jeroen,Zuiddam,Jeroen Zuiddam,2025-06-25 10:30:00,MS8,Tensor and quantum information science,Wednesday,11:00,11:30,107,8,,
S7,SC0014,3,Seung-Hyeok,Kye,Seung-Hyeok Kye,2025-06-25 10:30:00,MS8,Tensor and quantum information science,Wednesday,11:30,12:00,107,8,"Global locations of Schmidt number witnesses
","We investigate global locations of Schmidt number witnesses which
are outside of the convex set of all bi-partite states. Their
locations are classified by interiors of faces of the convex set of
all states, by considering the line segments from them to the
maximally mixed state. In this way, a nonpositive Hermitian matrix
of trace one is located outside of one and only one face. Faces of
the convex set of all states are classified by subspaces, which are
range spaces of states belonging to specific faces. For a given
subspace, we show that there exist Schmidt number $k+1$ witnesses
outside of the face arising from this subspace if and only if every
vector in the orthogonal complement of the subspace has Schmidt rank
greater than $k$. Once we have Schmidt number $k+1$ witnesses
outside of a face, we also have Schmidt number $2,3,\dots, k$
witnesses outside of the face."
S7,SC1001,1,Milán,Mosonyi,Milán Mosonyi,2025-06-25 10:30:00,MS10,Matrix means and related topics,Wednesday,10:30,11:00,107,10,,
S7,SC1001,2,Trung Hoa,Dinh,Trung Hoa Dinh,2025-06-25 10:30:00,MS10,Matrix means and related topics,Wednesday,11:00,11:30,107,10,Operator means and quantum divergences,"In this talk, we will explore the use of operator means to construct new quantum divergences. We will also examine the least squares problem in the context of various quantum divergences. Additionally, we will discuss some applications and highlight open questions in this area.
"
S7,SC1001,3,Tin-Yau,Tam,Tin-Yau Tam,2025-06-25 10:30:00,MS10,Matrix means and related topics,Wednesday,11:30,12:00,107,10,,
S7,SC1003,1,Dario,Giandinoto,Dario Giandinoto,2025-06-25 10:30:00,MS19,"Explicit and hidden asymptotic structures, GLT Analysis, and applications",Wednesday,10:30,11:00,107,19,"Banded block Toeplitz matrices with real asymptotic spectrum
","k-Toeplitz matrices or block Toeplitz matrices are matrices with periodic entries on their diagonals. In this sense, they constitute a generalization of Toeplitz matrices, which have constant (or 1-periodic) entries on their diagonals. In this talk, we will go over a result by Shapiro and Štampach which gives a condition for the reality of the asymptotic spectrum. Then, we will illustrate how to generalize this result to the block Toeplitz setting. Finally we will formulate a conjecture which completely characterizes block Toeplitz matrices with real asymptotic spectrum.
"
S7,SC1003,2,Muhammad Faisal,Khan,Muhammad Faisal Khan,2025-06-25 10:30:00,MS19,"Explicit and hidden asymptotic structures, GLT Analysis, and applications",Wednesday,11:00,11:30,107,19,"Geometric means of HPD GLT matrix-sequences: structure, invertibility, and convergence","In this work, we extend our previous analysis on the spectral distribution of the geometric mean of matrix-sequences formed by Hermitian Positive Definite (HPD) matrices, under the framework of Generalized Locally Toeplitz (GLT) $\ast$-algebra. Building on prior results~\cite{ahmad2025matrix}, we now investigate whether the assumption of invertibility of the GLT symbols almost everywhere is essential. Motivated by the fact that inversion is often required due to matrix non-commutativity, we explore the scenario where the symbols commute, aiming to relax the invertibility condition. Furthermore, we study the Karcher mean of more than two HPD GLT matrix-sequences, focusing on how an initial guess that itself belongs to the GLT algebra influences the convergence of the iterative computation. Numerical experiments support our theoretical claims and demonstrate improved convergence behavior under structured initialization.

Finally, we extend the theoretical results to the multilevel block case (for $r = 1$, $d \geq 1$), offering a a broader generalization and deeper numerical validation. 

\vspace{2em}

\begin{thebibliography}{99}

\bibitem{ahmad2025matrix}
Ahmad, D.; Khan, M.F.; Serra-Capizzano, S. \textit{Matrix-Sequences of Geometric Means in the Case of Hidden (Asymptotic) Structures.} Mathematics 2025, 13, 393.
\url{https://doi.org/10.3390/math13030393}.

\bibitem{barbarino2020a}
G.~Barbarino, C.~Garoni, and S.~Serra-Capizzano, \textit{Block generalized locally Toeplitz sequences: theory and applications in the unidimensional case},
Electronic Transactions on Numerical Analysis, 53 (2020), pp.~28--112.

\bibitem{barbarino2020b}
G.~Barbarino, C.~Garoni, and S.~Serra-Capizzano,
\textit{Block generalized locally Toeplitz sequences: theory and applications in the multidimensional case},
Electronic Transactions on Numerical Analysis, 53 (2020), pp.~113--216.

\bibitem{garoni2017}
C.~Garoni and S.~Serra-Capizzano,
\textit{Generalized Locally Toeplitz Sequences: Theory and Applications, Vol.~I},
Springer, Cham, 2017.

\bibitem{garoni2018}
C.~Garoni and S.~Serra-Capizzano,
\textit{Generalized Locally Toeplitz Sequences: Theory and Applications, Vol.~II},
Springer, Cham, 2018.


\end{thebibliography}"
S7,SC1003,3,Sven-Erik,Ekström,Sven-Erik Ekström,2025-06-25 10:30:00,MS19,"Explicit and hidden asymptotic structures, GLT Analysis, and applications",Wednesday,11:30,12:00,107,19,The spectrum of Toeplitz matrices with two off-diagonals,"Consider the Toplitz matrix $T_n(g_{r,s})$ generated by the symbol $g_{r,s}(\theta)=e^{r\mathbf{i}\theta}+e^{-s\mathbf{i}\theta}$ where $0<r<n$ and $0<s<n$.
The eigenvalues of $T_n(g_{r,s})$ (and eigenvectors) for the case $r=s=1$ (tridiagonal Toeplitz) has been know explicitly for about 100 years. In 2018 the eigenvalues (and eigenvectors) were given also for the case $r=s>1$ by Ekström and Serra-Capizzano.
In the current presentation we discuss the case $1\leq r<s$, and the eigenvalues of $T_n(g_{r,s})$.  
We present an algorithm to construct matrices, smaller than the original matrix, that given their eigenvalues we can exactly reconstruct the full spectrum of $T_n(g_{r,s})$. A brief discussion on the ideas behind the algorithm will be given as well as some still unresolved questions. 
"
S7,SC1005,1,Fernando,De Terán,Fernando De Terán,2025-06-25 10:30:00,MS27,Linear algebra education,Wednesday,10:30,11:00,107,27,A linear algebra online course experience at UC3M: development and teaching,I will review my experience with a SPOC (Small Private Online Course) with flipped classroom that we developed to teach basic Linear Algebra at UC3M. We used this course for 6 academic years in a first-year Linear Algebra course for engineers.
S7,SC1005,2,Frank,Uhlig,Frank Uhlig,2025-06-25 10:30:00,MS27,Linear algebra education,Wednesday,11:00,11:30,107,27,"What is our most urgent task today in Mathematics?
","This is a talk on modern Linear Algebra teaching and learning and on our most urgent task in Mathematics as a whole and in Linear Algebra today, namely that   of building Matrix Theory and Matrix Computation based syllabi. Full semester Lesson Plans for first Linear Algebra courses are introduced and discussed. To prepare our post Covid students we need to use interactive teaching methods and inversely taught syllabi which are slowly creating  grass roots fire among students and catching instructors as well. Such courses follow the Teaching Principles of Jean Piaget from 80 years ago who established that we only learn deeply and retain what we need to understand, and not what we are taught to pass a test. Such a course in elementary Linear Algebra can be designed from only two mathematical  principles : the Row Echelon Form Reduction teaches us of the value of pivot searches and  Krylov Vector Iterations that allow us an inside look at intrinsic matrix qualities such as eigenvectors and eigenvalues. Both of these rely on Riesz's Theorem on Matrix Representations of Linear Functions in varying vector space bases. Students should build their own basic codes to perform reliable algorithms for these essential tasks of modern Linear Algebra as it is used everywhere in our internet, cell-phone and computer worlds and in Engineering, Medicine, Shipping, Traveling, Banking and so forth.
Such a course would follow the Piaget Principle of deep learning.


"
S7,SC1005,3,Jephian C.-H.,Lin,Jephian C.-H. Lin,2025-06-25 10:30:00,MS27,Linear algebra education,Wednesday,11:30,12:00,107,27,"Engaging students with collaborative tasks in linear algebra
","The main challenge in teaching linear algebra, or mathematics in general, in Taiwan is the lack of motivation. Many students have been conditioned to view learning as solely a means to achieve good exam scores, while higher education should focus on more than just grades. Hands-on activities can help spark students' interest in learning. In this talk, we will present several collaborative tasks that encourage students to work and learn together.
"
S7,SC2001,1,Shahla,Nasserasr,Shahla Nasserasr,2025-06-25 10:30:00,MS2,Combinatorial matrix theory,Wednesday,10:30,11:00,107,2,An approach to computing maximum multiplicity of eigenvalues in graphs,"For a simple graph $G$, the maximum multiplicity of an eigenvalue among all symmetric matrices with the graph of $G$ is denoted by $M(G)$. It is known that for trees, $M(G)$, can be computed by removing certain vertices to reduce the tree to paths. We propose a method to generalize this approach to graphs. Using this generalized method, we compute the maximum multiplicity for unicyclic graphs and several other families of graphs.
This is joint work with Charles R. Johnson, Ant\'onio Leal-Duarte and Carlos M. Saiago.
"
S7,SC2001,2,Helena,Šmigoc,Helena Šmigoc,2025-06-25 10:30:00,MS2,Combinatorial matrix theory,Wednesday,11:00,11:30,107,2,Stochastic matrices with infinitely many stochastic roots,"We introduce and study the class of arbitrarily finely divisible stochastic matrices ($\mathrm{AFD}_+$-matrices): stochastic matrices that have a stochastic $c$-th root for infinitely many natural numbers $c$. This notion generalises the class of embeddable stochastic matrices. 
We will explore the connection between the spectral properties of an  $\mathrm{AFD}_+$-matrix $A$ and the spectral properties of a limit point $L$ of its stochastic roots. This connection, which is first formalised in the broader context of complex and real square matrices, poses restrictions on $A$ assuming $L$ is given. For example, if an $\mathrm{AFD}_+$-matrix $A$ has a corresponding irreducible limit point $L$, then $A$ has to be a circulant matrix. We close with a complete characterisation of $\mathrm{AFD}_+$-matrices of rank-two."
S7,SC2001,3,Himanshu,Gupta,Himanshu Gupta,2025-06-25 10:30:00,MS2,Combinatorial matrix theory,Wednesday,11:30,12:00,107,2,Minimum number of distinct eigenvalues of Johnson and Hamming graphs,"This talk focuses on the inverse eigenvalue problem for graphs (IEPG), which seeks to determine the possible spectra of symmetric matrices associated with a given graph $G$. These matrices have off-diagonal non-zero entries corresponding to the edges of $G$, while diagonal entries are unrestricted. A key parameter in IEPG is $q(G)$, the minimum number of distinct eigenvalues among such matrices. The Johnson and Hamming graphs are well-studied families of graphs with many interesting combinatorial and algebraic properties. We prove that every Johnson graph admits a signed adjacency matrix with exactly two distinct eigenvalues, establishing that its $q$-value is two. Additionally, we explore the behavior of $q(G)$ for Hamming graphs. This is a joint work with Shaun Fallat, Allen Herman, and Johnna Parenteau. 
"
S7,SC2006,1,Rute,Lemos,Rute Lemos,2025-06-25 10:30:00,MS3,Matrix inequalities with applications,Wednesday,10:30,11:00,107,3,$J$-selfadoint matrix means and their indefinite inequalities,"Consider the indefinite inner product induced by a non trivial involutive Hermitian matrix $J$, 
which endows the matrix algebra of $n$-square complex matrices with a partial order relation between $J$-selfadjoint matrices.
Indefinite inequalities are given in this setup, involving the $J$-selfadjoint $\alpha$-weighted geometric matrix mean. 
In particular, an indefinite version of Ando–Hiai inequality is proved to be equivalent to Furuta inequality of indefinite type.

This talk is based on a joint work with Nat\'alia Bebiano and Gra\c ca Soares.

This work is supported by the
Center for Research and Development in Mathematics and Applications (CIDMA) under the
Portuguese Foundation for Science and Technology 
(FCT, \url{https://ror.org/00snfqn58})   
Multi-Annual Financing Program for R\&D Units."
S7,SC2006,2,Hiroyuki,Osaka,Hiroyuki Osaka,2025-06-25 10:30:00,MS3,Matrix inequalities with applications,Wednesday,11:00,11:30,107,3,"Generalized Hellinger divergences generated by monotone functions.
","Let $p$ and $q$ be two discrete probability distributions, that is, $p=(p_1, \dots, p_n)$, $q = (q_1, \dots, q_n)$ are $n$-vectors with nonnegative coordinates such that $\sum_{i=1}^np_i = \sum_{i=1}^nq_i = 1$. The Hellinger distance $d_H$ between $p$ and $q$ is the Euclidean norm of the difference between the squre roots of $p$ and $q$; 
$$
d(p,q) = \|\sqrt{p}-\sqrt{q}\|^2 = \left[\sum_{i=1}^n(\sqrt{p_i}-\sqrt{q_i})^2\right]^{1/2}
 = \left[\sum_{i=1}^n(p_i+q_i) -2\sum_{i=1}^n\sqrt{p_iq_i}\right]^{1/2}.
$$
and define $d_H(p, q) = \frac{1}{\sqrt{2}}d(p,q) = \sqrt{{\rm Tr} \mathcal{A}(p,q) - {\rm Tr}\mathcal{G}(p,q)}$, where 
$\mathcal{A}(p,q)$ is the arithmetic mean of the vectors $p,q$, $\mathcal{G}(p,q)$ is their geometric mean.  

A matrix version of the Hellinger distance is extended on the set %$\mathcal{P}_n$ 
of $n \times n$   density matrices $A$ and $B$ such that $A, B > 0$ and ${\rm Tr}(A) = {\rm Tr}(B) = 1$ as follows:
$$
\widetilde{d_H}(A, B) = \left[{\rm Tr}\left(\frac{A + B}{2}\right) - {\rm Tr}(A\sharp B)\right]^{1/2} 
= \left[{\rm Tr}(A\nabla B) - {\rm Tr}(A\sharp B)\right]^{1/2} ,
$$
where $A \sharp B = A^{1/2}(A^{-1/2}BA^{-1/2})^{1/2}A^{1/2}$ is called the geometric mean of $A$ and $B$.
Note that $\widetilde{d_H}$ does not satisfy the triangle inequality in the metric axioms and when $AB = BA$, ${\rm Tr}(A \sharp B) = {\rm Tr}(A^{1/2}B^{1/2})$.  In \cite{BGJ  2019} 
they show that $\Phi_H(A, B) = \widetilde{d_H}(A,B)^2$ is a divergence on the set $\mathcal{P}_n$ of $n \times n$ positive definite matrices %\mathcal{P} =  \cup_{n\in\N}\mathcal{P}_n$ 
as in \cite[Sects 1.2 and 1.3]{SA 2016}.
%:A smooth function $\Phi$ from $\mathcal{P}_n \times \mathcal{P}_n$ to the set of nonnegative real numbers $\R_+$ is called a divergence if 
%\begin{enumerate}
%\item
%$\Phi(A, B) = 0$ if and only if $A=B$.
%\item
%The first derivative $D\Phi$ with respect to the second variable vanishes on the diagonal, that is, $D\Phi(A,X)|_{X=A} = 0$.
%\item
%The second derivative $D^2\Phi$ is positive on the diagonal, that is, 
%$D^2\Phi(A,X)|_{X=A}(Y,Y) \geq 0$ for all Hermitian $Y$. 
%\end{enumerate}

\vskip 2mm

In this talk we present the extended version of the above divergence as follows:

Let $\lambda \in (0, 1)$ and $\sigma$ be an operator mean in the sense of Kubo-Ando \cite{KA 1980} such that $!_\lambda \leq \sigma < \nabla_\lambda$. Let $g:[0,\infty) \rightarrow [0,\infty)$ be strictly increasing function such that $g^{-1}$ is operator monotone function on $(0, \infty)$. Then the quantity $\Phi_{g,\sigma}(X,Y) = {\rm Tr}(g(X\nabla_\lambda Y))-g(X\sigma Y))$ is a quantum divergence for $X,Y \in \mathcal{P}_n$.

This is a joint work with Trung Hoa Dinh, Anh Vu Le and Ngoc Yen Phan, and Hiroki Shudo.

\begin{thebibliography}{99}

\bibitem{SA 2016} S. Amari, 
\textit{Information Geometry and its Applications}, Springer, Tokyo (2016).


\bibitem{BGJ 2019} R. Bhatia, S. Gaubert and T. Jain,
\textit{Matrix versions of the Hellinger distance}, Letters in Mth. Phys. (2019), 109:1777-1804.

\bibitem{DLOP 2025} T. R. Dinh, A. V. Le, H. Osaka, and N. Y. P,
\textit{New quantum dyvergences generated by monotonicity inequality},
Math. Ineq. Appl. 28 (2025), no. 1, 143–157.

\bibitem{KA 1980} F. Kubo and T. Ando,
\textit{Means of positive monotone operators}, Math. Ann. 246 (1980), 205-244.

\bibitem{OS 2025} H. Osaka and H. Shudo, in preparation.

\end{thebibliography}"
S7,SC2006,3,Zhongshan,Li,Zhongshan Li,2025-06-25 10:30:00,MS3,Matrix inequalities with applications,Wednesday,11:30,12:00,107,3,"The orthogonal equivalence transversality property 
","Let $A$ be an  $m\times n$ real matrix. If the  manifold  consisting of all matrices orthogonally equivalent to $A$ and the manifold consisting of all real matrices having the same sign pattern as $A$ (both considered as embedded submanifolds of $\mathbb R^{m \times n}$),  intersect transversally at $A$, we say that $A$ has the \emph{orthogonal equivalence transversality property} (OETP) and that $A$ is an OETP matrix. By examining the tangent spaces, it can be seen that $A$ has the OETP iff as $S$ and $K$ run over all $m\times m$ and $n\times n$ skew-symmetric matrices, the matrices $AS + KA$ can attain independent and arbitrary values at the positions where the corresponding entries of $A$ are equal to  zero.  Using the normal spaces, it can be shown that $A$ has the OETP iff $X=0$ is the only matrix satisfying the following three conditions $A\circ X=0,$ $AX^T$ is symmetric, and $X^TA$ is symmetric. Many fundamental facts about the OETP matrices are presented. For instance, if $A$ is an OETP matrix, then every superpattern of sgn$(A)$ allows a matrix orthogonally equivalent  to $A$. The direct sum of two square matrices $B$ and $C$ has the OETP iff both $B$ and $C$ have the OETP, and $B$ and $C$ do not have any common singular value.        
The bidiagonal  zero-nonzero pattern with all entries on the diagonal and  the first superdiagonal nonzero requires the OETP.  
This is joint work with M. Arav, H. van der Holst, F. Hall, J. Seo, L. Wang, Y. Xu, and  Y. Zhao"
S7,SC3001,1,Chun-Yueh,Chiang,Chun-Yueh Chiang,2025-06-25 10:30:00,MS11,Structured matrix computations and its applications,Wednesday,10:30,11:00,107,11,"Ten Hermitian solutions of anti-Riccati matrix equation arising in anti-LQR problem
","In this talk, we consider a class of conjugate discrete-time Riccati equations (CDARE), arising originally
from the linear quadratic regulation problem for discrete-time antilinear systems. Recently, we have proven
the existence of the maximal solution to the CDARE with a nonsingular control weighting matrix within
the framework of a constructive method. Our contribution to the work is to find another meaningful
Hermitian solution, which has received little attention in the existing literature. Moreover, we show that
certain extremal solutions cannot be attained simultaneously, and almost (anti-)stabilizing solutions coincide
with some extremal solutions. We expect that our theoretical results presented in this paper will play an
important role in optimal control problems for discrete-time antilinear systems.
"
S7,SC3001,2,Homoon,Ryu,Homoon Ryu,2025-06-25 10:30:00,MS11,Structured matrix computations and its applications,Wednesday,11:00,11:30,107,11,Linear-time algorithm for finding the Frobenius normal form of symmetric Toeplitz matrices.,"According to Chu and Ryu (2025), the Frobenius normal form of a symmetric Toeplitz matrix is a direct sum of irreducible symmetric Toeplitz matrices. 
In this talk, we present an algorithm which determines the blocks of the Frobenius normal form of a symmetric Toeplitz matrix. 
This algorithm can be implemented in $O(n)$-time where $n$ is the order of given symmetric Toeplitz matrix. 
"
S7,SC3001,3,Hung-Yuan,Fan,Hung-Yuan Fan,2025-06-25 10:30:00,MS11,Structured matrix computations and its applications,Wednesday,11:30,12:00,107,11,Inheritance properties of conjugate discrete-time algebraic Riccati equations,"In this talk we consider a class of conjugate discrete-time Riccati equations, arising originally from the linear quadratic regulator problem for discrete-time antilinear systems. Under mild and reasonable assumptions, the existence of the maximal solution to the conjugate discrete-time Riccati equation, in which the control weighting matrix is nonsingular and its constant term is Hermitian, will be inherited to a transformed discrete-time algebraic Riccati equation. Based on this inheritance property, an accelerated fixed-point iteration is proposed for finding the maximal solution via the transformed Riccati equation. Numerical examples are shown to illustrate the correctness of our theoretical results and the feasibility of the proposed algorithm."
S7,SC4011,1,Etna,Lindy,Etna Lindy,2025-06-25 10:30:00,MS1,Embracing new opportunities in numerical linear algebra,Wednesday,10:30,11:00,107,1,Nonnegative rank-2 approximations -- on choosing a starting point for ANLS,"Given a nonnegative $m \times n$ matrix $X$, its nonnegative rank-$r$ approximation (NMF-$r$) consists of two nonnegative matrices, $A $ and $B$ of sizes $m\times r$ and $n\times r$, such that the Frobenius norm of $X - AB^\top$ is minimized. The rank-2 case is special in the sense that while the problem is NP-hard for general $r$ and somewhat trivial in the case of $r=1$, the complexity of rank-2 NMF is not known. Furthermore, NMF-2 is equivalent to rank-2 optimization with a non-negativity constraint, which is not true for larger $r$.
NMF-2 is commonly approached by solving for the components $A$ and $B$ separately in an alternating fashion (ANLS). This means solving several independent nonnegative least squares problems, which can be done exactly with relatively low computational cost in the rank-2 case. The ANLS method is not guaranteed to converge to the global minimum, and choosing a good starting point is crucial. Specifically, the ANLS method often seems to converge to a trivial solution with a column of zeros when the starting point is chosen carelessly. 
We suggest using a certain angular coordinate representation of the matrices $A$ and $B$ and then optimizing over these new sets of coordinates.
This approach has the benefit of introducing only a few zeros, which is a good property for a starting point for ANLS.
The tests we have implemented suggest that our method gives a better approximation than other existing methods such as SPA \cite{gillis2014hierarchical} while maintaining the same level of computational complexity.
Ideally the method could be generalized for $r > 2$, but it is still under consideration how this could be done.

\begin{thebibliography}{9}
\bibitem{gillis2014hierarchical}
N. Gillis, D. Kuang, H. Park, ''Hierarchical clustering of hyperspectral images using rank-two nonnegative matrix factorization'', {\it IEEE Transactions on Geoscience and
Remote Sensing} (2014)
\end{thebibliography}"
S7,SC4011,2,Van Su,Giap,Van Su Giap,2025-06-25 10:30:00,MS1,Embracing new opportunities in numerical linear algebra,Wednesday,11:00,11:30,107,1,Spectral properties of stochastic block model,"The stochastic block model (SBM) is an extension of the Erd\H{o}s-R\'{e}nyi graph and has applications in numerous fields, such as data analysis, recovering community structure in graph data and social networks. In this paper, we consider the normal central SBM adjacency matrix with $K$ communities of arbitrary sizes. We derive an explicit formula for the limiting empirical spectral density function when the size of the matrix tends to infinity. We also obtain an upper bound for the operator norm of such random matrices by means of the Stieltjes transform and random matrix theory.
"
S7,SC4011,3,Peter Chang-Yi,Weng,Peter Chang-Yi Weng,2025-06-25 10:30:00,MS1,Embracing new opportunities in numerical linear algebra,Wednesday,11:30,12:00,107,1,Generalized Smith method for large-scale nonsymmetric algebraic Riccati equations,"This paper presents an effective algorithm about a computation of the numerical
low-rank solution to a large-scale nonsymmetric algebraic Riccati equation with
a nonsingular $M$-matrix. The method first applies the Newton’s method to compute the nonsymmetric algebraic Riccati equation, followed by a derivation of
generalized Sylvester equations. By extending the Smith method, the proposed
algorithm achieves a quadratic convergence and has the $O(n)$ computational
complexity. A detailed convergence, error analysis, truncation and compression
process, and numerical examples will be provided."
S8,SC0008,1,Angelo,Galimba,Angelo Galimba,2025-06-26 10:30:00,MS31,Matrix decompositions and applications,Thursday,10:30,11:00,108,31,Reversibility problem for real quaternion matrices,"In a group $G$, we say that $g \in G$ is \emph{reversible} if there exists $s \in G$ such that $s^{-1}gs = g^{-1}$. Moreover, such $g$ is \emph{strongly reversible} if $s$ is an involution, i.e., $s^2 = e$ where $e$ is the identity of the group $G$. In this talk, we study the reversibility problem in the group of invertible matrices over real quaternions $\mathbb{H}$, $GL(n, \mathbb{H})$. We completely classify up to standard Jordan form all real quaternion matrices in $GL(n,\mathbb{H})$ that are strongly reversible."
S8,SC0008,2,Eloise,Misa,Eloise Misa,2025-06-26 10:30:00,MS31,Matrix decompositions and applications,Thursday,11:00,11:30,108,31,The algebra generated by nilpotent elements in a matrix centralizer,"For an arbitrary square matrix $S$, denote by $C(S)$ the centralizer of $S$, and by $C(S)_N$ the set of all nilpotent elements in $C(S)$.
In this paper, we use the Weyr canonical form to study the subalgebra $\mathcal{A}(S)$ of $C(S)$ generated by $C(S)_N$. We give a necessary and/or sufficient condition such that $A \in C(S)$ is a sum or product of nilpotent matrices in $C(S)$. We determine conditions on $S$ such that $C(S)_N$ is a subalgebra of $C(S)$, that is, when $\mathcal{A}(S)=C(S)_N$. We also determine conditions on $S$ such that the subalgebra generated by $C(S)_N$ is $C(S)$, that is, when $\mathcal{A}(S)=C(S)$."
S8,SC0008,3,Jenny,Salinasan,Jenny Salinasan,2025-06-26 10:30:00,MS31,Matrix decompositions and applications,Thursday,11:30,12:00,108,31,The $\phi_S$ polar decomposition when $S$ is skew-symmetric,"Let $F$ be a field with characteristic not equal to $2$, and $S \in M_{2n}(F)$ be skew-symmetric $(S^{\top}=-S)$ and nonsingular.
Let $\phi_S$ be the function defined by $\phi_S(A)=S^{-1}A^{\top}S$ for all $A \in M_{2n}(F)$.
Suppose $A \in M_{2n}(F)$.
We say that $A$ is $\phi_S$-orthogonal if $A$ is nonsingular and $\phi_S(A)=A^{-1}$; and $A$ is $\phi_S$-symmetric if $\phi_S(A)=A$.
We say that $A$ has a $\phi_S$ polar decomposition if $A=XY$ for some $\phi_S$-orthogonal $X \in M_{2n}(F)$ and $\phi_S$-symmetric $Y \in M_{2n}(F)$.
We give necessary and sufficient conditions for an $X \in M_{2n}(F)$ to have a $\phi_S$ polar decomposition."
S8,SC0009,1,Ryan,O'Loughlin,Ryan O'Loughlin,2025-06-26 10:30:00,MS33,"Norms of matrices, numerical range, applications of functional analysis to matrix theory",Thursday,10:30,11:00,108,33,The numerical range as a spectral set,"I will first give a background on Crouzeix's Conjecture, which is an open conjecture which bounds the norm of a polynomial applied to a matrix by an unknown constant multiplied by the supremum of the polynomial over the numerical range of the matrix. I will present new recently published results on Crouzeix's Conjecture which improve the best known constant for low dimensional matrices.
"
S8,SC0009,2,Jyoti,Rani,Jyoti Rani,2025-06-26 10:30:00,MS33,"Norms of matrices, numerical range, applications of functional analysis to matrix theory",Thursday,11:00,11:30,108,33,On the generalizations of $q$-numerical range and radius,"Let $\mathcal{B(H)}$ be the $C^*$ algebra of all bounded linear operators acting on the Hilbert space $(\mathcal{H}, \langle .,. \rangle )$ equipped with the operator norm. For any $T \in \mathcal{B(H)}$, 
a generalization of the classical numerical range, namely $q$-numerical range was introduced by Marcus and Andresen in 1977 on $n$- dimensional unitary space. In 1984, the convexity of $q$-numerical range was proved by Nam-Kiu Tsing. The $q$-numerical range of $T \in \mathcal{B}(\mathcal{H})$ is defined by 
\[
W_q(T)=\{ \langle Tx,y \rangle: x,y \in H, \|x\|=\|y\|=1, \langle x,y \rangle=q \}.
\]
		And the $q$-numerical radius of $T \in B(\mathcal{H})$ is of the form
\[
			w_q(T)=\sup_{w \in W_q(T)}|w|.
\]
We introduce and examine the concept of the $q$-numerical range, namely, $q$-joint numerical range, for $n$-tuples of bounded linear operators in Hilbert spaces. We derive several inequalities related to the $q$-numerical radius of these operator tuples. Furthermore, we present a generalization of the $q$-numerical range of an operator $T \in \mathcal{B}(\mathcal{H})$ within the context of semi-Hilbertian spaces. Initially, we established the convexity properties of the $q$-numerical range within semi-Hilbertian space, followed by an examination of its relationship with the spectrum in the same context. We have derived several numerical-radius inequalities for the $q$-numerical radius in semi-Hilbertian space, which generalize numerous existing inequalities in the literature. 

Some part of this work has been jointly done with Dr. Arnab Patra, Dr. Kais Feki, Dr. Zakaria Taki."
